speaker,condition,split,source_file,fragment_id,position_index,vad_region_index,start_sample,end_sample,start_time,end_time,duration,true_length,padded_length,padding_ratio,raw_file,tensor_file,total_fragments,relative_position,magnitude_shape,phase_shape,phase_sin_shape,phase_cos_shape,if_shape,modgd_shape,logmel_shape,mr_mag_256_shape,mr_phase_256_shape,mr_mag_512_shape,mr_phase_512_shape,mr_mag_1024_shape,mr_phase_1024_shape,available_features,sample_rate
s1,noisy,train,s1_noisy_07.wav,1,1,0,5760,13056,0.36,0.816,0.456,7296,6336,-0.1515151515151516,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_07\raw\fragment_001.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_07\padded\fragment_001.npy,6,0.2,"[513, 115]","[513, 115]","[513, 115]","[513, 115]","[513, 115]","[513, 115]","[80, 115]","[129, 229]","[129, 229]","[257, 115]","[257, 115]","[513, 58]","[513, 58]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_07.wav,2,2,0,13056,15232,0.816,0.952,0.136,2176,6336,0.6565656565656566,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_07\raw\fragment_002.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_07\padded\fragment_002.npy,6,0.4,"[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[80, 35]","[129, 69]","[129, 69]","[257, 35]","[257, 35]","[513, 18]","[513, 18]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_07.wav,3,3,0,15232,18816,0.952,1.176,0.224,3584,6336,0.4343434343434343,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_07\raw\fragment_003.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_07\padded\fragment_003.npy,6,0.6,"[513, 57]","[513, 57]","[513, 57]","[513, 57]","[513, 57]","[513, 57]","[80, 57]","[129, 113]","[129, 113]","[257, 57]","[257, 57]","[513, 29]","[513, 29]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_07.wav,4,4,0,18816,21376,1.176,1.336,0.16,2560,6336,0.595959595959596,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_07\raw\fragment_004.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_07\padded\fragment_004.npy,6,0.8,"[513, 41]","[513, 41]","[513, 41]","[513, 41]","[513, 41]","[513, 41]","[80, 41]","[129, 81]","[129, 81]","[257, 41]","[257, 41]","[513, 21]","[513, 21]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_07.wav,5,5,0,21376,26624,1.336,1.664,0.328,5248,6336,0.1717171717171717,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_07\raw\fragment_005.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_07\padded\fragment_005.npy,6,1.0,"[513, 83]","[513, 83]","[513, 83]","[513, 83]","[513, 83]","[513, 83]","[80, 83]","[129, 165]","[129, 165]","[257, 83]","[257, 83]","[513, 42]","[513, 42]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,val,s1_noisy_08.wav,0,0,0,2560,11008,0.16,0.688,0.528,8448,6336,-0.3333333333333332,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\raw\fragment_000.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\padded\fragment_000.npy,12,0.0,"[513, 133]","[513, 133]","[513, 133]","[513, 133]","[513, 133]","[513, 133]","[80, 133]","[129, 265]","[129, 265]","[257, 133]","[257, 133]","[513, 67]","[513, 67]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_08.wav,1,1,0,11008,12928,0.688,0.808,0.12,1920,6336,0.696969696969697,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\raw\fragment_001.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\padded\fragment_001.npy,12,0.0909090909090909,"[513, 31]","[513, 31]","[513, 31]","[513, 31]","[513, 31]","[513, 31]","[80, 31]","[129, 61]","[129, 61]","[257, 31]","[257, 31]","[513, 16]","[513, 16]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_08.wav,2,2,0,12928,17152,0.808,1.072,0.264,4224,6336,0.3333333333333333,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\raw\fragment_002.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\padded\fragment_002.npy,12,0.1818181818181818,"[513, 67]","[513, 67]","[513, 67]","[513, 67]","[513, 67]","[513, 67]","[80, 67]","[129, 133]","[129, 133]","[257, 67]","[257, 67]","[513, 34]","[513, 34]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_08.wav,3,3,0,17152,18944,1.072,1.184,0.112,1792,6336,0.7171717171717171,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\raw\fragment_003.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\padded\fragment_003.npy,12,0.2727272727272727,"[513, 29]","[513, 29]","[513, 29]","[513, 29]","[513, 29]","[513, 29]","[80, 29]","[129, 57]","[129, 57]","[257, 29]","[257, 29]","[513, 15]","[513, 15]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_08.wav,4,4,0,18944,20480,1.184,1.28,0.096,1536,6336,0.7575757575757576,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\raw\fragment_004.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\padded\fragment_004.npy,12,0.3636363636363636,"[513, 25]","[513, 25]","[513, 25]","[513, 25]","[513, 25]","[513, 25]","[80, 25]","[129, 49]","[129, 49]","[257, 25]","[257, 25]","[513, 13]","[513, 13]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_08.wav,5,5,0,20480,22144,1.28,1.384,0.104,1664,6336,0.7373737373737373,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\raw\fragment_005.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\padded\fragment_005.npy,12,0.4545454545454545,"[513, 27]","[513, 27]","[513, 27]","[513, 27]","[513, 27]","[513, 27]","[80, 27]","[129, 53]","[129, 53]","[257, 27]","[257, 27]","[513, 14]","[513, 14]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_08.wav,6,6,0,22144,25600,1.384,1.6,0.216,3456,6336,0.4545454545454546,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\raw\fragment_006.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\padded\fragment_006.npy,12,0.5454545454545454,"[513, 55]","[513, 55]","[513, 55]","[513, 55]","[513, 55]","[513, 55]","[80, 55]","[129, 109]","[129, 109]","[257, 55]","[257, 55]","[513, 28]","[513, 28]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_08.wav,7,7,0,25600,28928,1.6,1.808,0.208,3328,6336,0.4747474747474747,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\raw\fragment_007.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\padded\fragment_007.npy,12,0.6363636363636364,"[513, 53]","[513, 53]","[513, 53]","[513, 53]","[513, 53]","[513, 53]","[80, 53]","[129, 105]","[129, 105]","[257, 53]","[257, 53]","[513, 27]","[513, 27]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_08.wav,8,8,0,28928,31872,1.808,1.992,0.184,2944,6336,0.5353535353535354,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\raw\fragment_008.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\padded\fragment_008.npy,12,0.7272727272727273,"[513, 47]","[513, 47]","[513, 47]","[513, 47]","[513, 47]","[513, 47]","[80, 47]","[129, 93]","[129, 93]","[257, 47]","[257, 47]","[513, 24]","[513, 24]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_08.wav,9,9,0,31872,35712,1.992,2.232,0.24,3840,6336,0.3939393939393939,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\raw\fragment_009.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\padded\fragment_009.npy,12,0.8181818181818182,"[513, 61]","[513, 61]","[513, 61]","[513, 61]","[513, 61]","[513, 61]","[80, 61]","[129, 121]","[129, 121]","[257, 61]","[257, 61]","[513, 31]","[513, 31]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,train,s1_noisy_08.wav,10,10,0,35712,37632,2.232,2.352,0.12,1920,6336,0.696969696969697,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\raw\fragment_010.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\padded\fragment_010.npy,12,0.9090909090909092,"[513, 31]","[513, 31]","[513, 31]","[513, 31]","[513, 31]","[513, 31]","[80, 31]","[129, 61]","[129, 61]","[257, 31]","[257, 31]","[513, 16]","[513, 16]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s1,noisy,val,s1_noisy_08.wav,11,11,0,37632,39424,2.352,2.464,0.112,1792,6336,0.7171717171717171,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\raw\fragment_011.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_1\s1_noisy_08\padded\fragment_011.npy,12,1.0,"[513, 29]","[513, 29]","[513, 29]","[513, 29]","[513, 29]","[513, 29]","[80, 29]","[129, 57]","[129, 57]","[257, 29]","[257, 29]","[513, 15]","[513, 15]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,train,s2_clean_01.wav,0,0,0,10240,12160,0.64,0.76,0.12,1920,6336,0.696969696969697,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_01\raw\fragment_000.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_01\padded\fragment_000.npy,5,0.0,"[513, 31]","[513, 31]","[513, 31]","[513, 31]","[513, 31]","[513, 31]","[80, 31]","[129, 61]","[129, 61]","[257, 31]","[257, 31]","[513, 16]","[513, 16]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,train,s2_clean_01.wav,1,1,0,12160,16896,0.76,1.056,0.296,4736,6336,0.2525252525252525,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_01\raw\fragment_001.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_01\padded\fragment_001.npy,5,0.25,"[513, 75]","[513, 75]","[513, 75]","[513, 75]","[513, 75]","[513, 75]","[80, 75]","[129, 149]","[129, 149]","[257, 75]","[257, 75]","[513, 38]","[513, 38]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,train,s2_clean_01.wav,2,2,0,16896,19072,1.056,1.192,0.136,2176,6336,0.6565656565656566,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_01\raw\fragment_002.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_01\padded\fragment_002.npy,5,0.5,"[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[80, 35]","[129, 69]","[129, 69]","[257, 35]","[257, 35]","[513, 18]","[513, 18]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,train,s2_clean_01.wav,3,3,0,19072,22400,1.192,1.4,0.208,3328,6336,0.4747474747474747,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_01\raw\fragment_003.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_01\padded\fragment_003.npy,5,0.75,"[513, 53]","[513, 53]","[513, 53]","[513, 53]","[513, 53]","[513, 53]","[80, 53]","[129, 105]","[129, 105]","[257, 53]","[257, 53]","[513, 27]","[513, 27]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,train,s2_clean_01.wav,4,4,0,22400,29184,1.4,1.824,0.424,6784,6336,-0.0707070707070707,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_01\raw\fragment_004.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_01\padded\fragment_004.npy,5,1.0,"[513, 107]","[513, 107]","[513, 107]","[513, 107]","[513, 107]","[513, 107]","[80, 107]","[129, 213]","[129, 213]","[257, 107]","[257, 107]","[513, 54]","[513, 54]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,train,s2_clean_02.wav,0,0,0,3584,9088,0.224,0.568,0.344,5504,6336,0.1313131313131312,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_02\raw\fragment_000.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_02\padded\fragment_000.npy,8,0.0,"[513, 87]","[513, 87]","[513, 87]","[513, 87]","[513, 87]","[513, 87]","[80, 87]","[129, 173]","[129, 173]","[257, 87]","[257, 87]","[513, 44]","[513, 44]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,train,s2_clean_02.wav,1,1,0,9088,14464,0.568,0.904,0.336,5376,6336,0.1515151515151515,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_02\raw\fragment_001.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_02\padded\fragment_001.npy,8,0.1428571428571428,"[513, 85]","[513, 85]","[513, 85]","[513, 85]","[513, 85]","[513, 85]","[80, 85]","[129, 169]","[129, 169]","[257, 85]","[257, 85]","[513, 43]","[513, 43]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,train,s2_clean_02.wav,2,2,0,14464,18560,0.904,1.16,0.256,4096,6336,0.3535353535353535,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_02\raw\fragment_002.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_02\padded\fragment_002.npy,8,0.2857142857142857,"[513, 65]","[513, 65]","[513, 65]","[513, 65]","[513, 65]","[513, 65]","[80, 65]","[129, 129]","[129, 129]","[257, 65]","[257, 65]","[513, 33]","[513, 33]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,train,s2_clean_02.wav,3,3,0,18560,22656,1.16,1.416,0.256,4096,6336,0.3535353535353535,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_02\raw\fragment_003.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_02\padded\fragment_003.npy,8,0.4285714285714285,"[513, 65]","[513, 65]","[513, 65]","[513, 65]","[513, 65]","[513, 65]","[80, 65]","[129, 129]","[129, 129]","[257, 65]","[257, 65]","[513, 33]","[513, 33]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,val,s2_clean_02.wav,4,4,0,22656,23936,1.416,1.496,0.08,1280,6336,0.797979797979798,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_02\raw\fragment_004.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_02\padded\fragment_004.npy,8,0.5714285714285714,"[513, 21]","[513, 21]","[513, 21]","[513, 21]","[513, 21]","[513, 21]","[80, 21]","[129, 41]","[129, 41]","[257, 21]","[257, 21]","[513, 11]","[513, 11]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,train,s2_clean_02.wav,5,5,0,23936,27008,1.496,1.688,0.192,3072,6336,0.5151515151515151,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_02\raw\fragment_005.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_02\padded\fragment_005.npy,8,0.7142857142857143,"[513, 49]","[513, 49]","[513, 49]","[513, 49]","[513, 49]","[513, 49]","[80, 49]","[129, 97]","[129, 97]","[257, 49]","[257, 49]","[513, 25]","[513, 25]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,train,s2_clean_02.wav,6,6,0,27008,29312,1.688,1.832,0.144,2304,6336,0.6363636363636364,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_02\raw\fragment_006.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_02\padded\fragment_006.npy,8,0.8571428571428571,"[513, 37]","[513, 37]","[513, 37]","[513, 37]","[513, 37]","[513, 37]","[80, 37]","[129, 73]","[129, 73]","[257, 37]","[257, 37]","[513, 19]","[513, 19]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,train,s2_clean_02.wav,7,7,0,29312,35499,1.832,2.2186875,0.3866875,6187,6336,0.0235164141414141,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_02\raw\fragment_007.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_02\padded\fragment_007.npy,8,1.0,"[513, 97]","[513, 97]","[513, 97]","[513, 97]","[513, 97]","[513, 97]","[80, 97]","[129, 194]","[129, 194]","[257, 97]","[257, 97]","[513, 49]","[513, 49]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,train,s2_clean_03.wav,0,0,0,7168,11264,0.448,0.704,0.256,4096,6336,0.3535353535353535,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_03\raw\fragment_000.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_03\padded\fragment_000.npy,8,0.0,"[513, 65]","[513, 65]","[513, 65]","[513, 65]","[513, 65]","[513, 65]","[80, 65]","[129, 129]","[129, 129]","[257, 65]","[257, 65]","[513, 33]","[513, 33]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,train,s2_clean_03.wav,1,1,0,11264,15616,0.704,0.976,0.272,4352,6336,0.3131313131313131,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_03\raw\fragment_001.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_03\padded\fragment_001.npy,8,0.1428571428571428,"[513, 69]","[513, 69]","[513, 69]","[513, 69]","[513, 69]","[513, 69]","[80, 69]","[129, 137]","[129, 137]","[257, 69]","[257, 69]","[513, 35]","[513, 35]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,val,s2_clean_03.wav,2,2,0,15616,17792,0.976,1.112,0.136,2176,6336,0.6565656565656566,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_03\raw\fragment_002.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_03\padded\fragment_002.npy,8,0.2857142857142857,"[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[80, 35]","[129, 69]","[129, 69]","[257, 35]","[257, 35]","[513, 18]","[513, 18]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,val,s2_clean_03.wav,3,3,0,17792,19840,1.112,1.24,0.128,2048,6336,0.6767676767676767,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_03\raw\fragment_003.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_03\padded\fragment_003.npy,8,0.4285714285714285,"[513, 33]","[513, 33]","[513, 33]","[513, 33]","[513, 33]","[513, 33]","[80, 33]","[129, 65]","[129, 65]","[257, 33]","[257, 33]","[513, 17]","[513, 17]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
